symbol,funding_centrality,borrowing_centrality,date
cZRX,0.0035379490454698075,0.0009039246418138361,2019-05-24
cBAT,0.014786259816711429,0.18395387371820962,2019-05-25
cETH,0.24127691650752547,0.9481426924896642,2019-05-25
cREP,0.0004645328257051367,0.10166367907470124,2019-05-25
cSAI,0.9691526513814983,0.23843270958184792,2019-05-25
cUSDC,0.047990664512286466,5.051939999470542e-05,2019-05-25
cZRX,0.002575797039445404,0.0008624550768329408,2019-05-25
cBAT,0.030384360305205423,0.1314085575690472,2019-05-26
cETH,0.20823119661336825,0.9513315241089524,2019-05-26
cREP,0.0013064957940556693,0.07291626504656293,2019-05-26
cSAI,0.9766404353892028,0.20638636515532685,2019-05-26
cUSDC,0.04340529056907568,3.5732615708408726e-05,2019-05-26
cZRX,0.002072000953415868,0.17259202625547915,2019-05-26
cBAT,0.030465802777275026,0.13333636617168226,2019-05-27
cETH,0.212671671773054,0.9487422441118947,2019-05-27
cREP,0.0014427673499137798,0.07039934469680734,2019-05-27
cSAI,0.9742785422669296,0.21056161289085892,2019-05-27
cUSDC,0.06792905087589966,3.5454623601502396e-05,2019-05-27
cZRX,0.0027348554058368485,0.18115547432988896,2019-05-27
cBAT,0.029558389909634882,0.11296178960143907,2019-05-28
cETH,0.19551814958586922,0.9581782319022976,2019-05-28
cREP,0.001270559773886273,0.05940305111265108,2019-05-28
cSAI,0.9789495596151956,0.19405014914715638,2019-05-28
cUSDC,0.05047821407811316,0.0005117204196797342,2019-05-28
cZRX,0.0026551984911540698,0.1671815338944858,2019-05-28
cBAT,0.02687606845525614,0.1148589833757495,2019-05-29
cETH,0.21944825662370593,0.9563277305432554,2019-05-29
cREP,0.002604469784194961,0.06361414749069527,2019-05-29
cSAI,0.9736535893006609,0.2180094535423564,2019-05-29
cUSDC,0.05572081369760564,0.00029377550638986296,2019-05-29
cZRX,0.0026898530005389416,0.14376966937787433,2019-05-29
cBAT,0.023683194979468525,0.10799053253450423,2019-05-30
cETH,0.22710190327123805,0.9567327926272383,2019-05-30
cREP,0.002193598690030308,0.061991737433779164,2019-05-30
cSAI,0.9712419987575736,0.22576452912339506,2019-05-30
cUSDC,0.06737200222187982,0.0021423783634846906,2019-05-30
cZRX,0.0030021820300092142,0.13484517228725929,2019-05-30
cBAT,0.018440027325200933,0.10597533526112642,2019-05-31
cETH,0.2787627357179401,0.9465271972713768,2019-05-31
cREP,0.0026167001093085553,0.06271410905698753,2019-05-31
cSAI,0.9576064024183113,0.2772258580659056,2019-05-31
cUSDC,0.07022707556768272,0.0007787517639235862,2019-05-31
cZRX,0.0016097678416602753,0.1098528599190061,2019-05-31
cBAT,0.018491366918542366,0.10191191244636992,2019-06-01
cETH,0.28182326960895926,0.9460151553035223,2019-06-01
cREP,0.0028115642997675445,0.062210111071469607,2019-06-01
cSAI,0.955575408803055,0.28066605354480934,2019-06-01
cUSDC,0.0842525009855966,0.0008710733776048455,2019-06-01
cZRX,0.001721432872419175,0.10965855067802213,2019-06-01
cBAT,0.04178278709201969,0.10088692980486648,2019-06-02
cETH,0.2633193470002332,0.9506307478521856,2019-06-02
cREP,0.02371963860383048,0.060709425533213304,2019-06-02
cSAI,0.9594159024690466,0.2627250681341491,2019-06-02
cUSDC,0.08555131485299593,0.0009237951741626844,2019-06-02
cZRX,0.02359231991826647,0.11581044624882736,2019-06-02
cBAT,0.0420697796463558,0.09493614015942475,2019-06-03
cETH,0.25287084118254116,0.9542551754556248,2019-06-03
cREP,0.024310123301253303,0.06175828388203863,2019-06-03
cSAI,0.9618644237247024,0.2526934862638235,2019-06-03
cUSDC,0.08919569331475295,0.001194857690409603,2019-06-03
cZRX,0.023589147760477117,0.11275938140423149,2019-06-03
cBAT,0.0458601731710726,0.09403811078890358,2019-06-04
cETH,0.18852455282680808,0.9593660973322067,2019-06-04
cREP,0.025069695974219663,0.053608914873908065,2019-06-04
cSAI,0.9746486715157319,0.1765951716913607,2019-06-04
cUSDC,0.10571628901128584,0.11996151733321737,2019-06-04
cZRX,0.024716010847883215,0.14940879809863308,2019-06-04
cBAT,0.044698130581565514,0.09261916997248991,2019-06-05
cETH,0.1932199628601582,0.9581176844041388,2019-06-05
cREP,0.025615702807975267,0.054606929279885905,2019-06-05
cSAI,0.9734401514366758,0.1806700551586638,2019-06-05
cUSDC,0.10850749508233846,0.12274560364907852,2019-06-05
cZRX,0.02554122014281648,0.15080491840145122,2019-06-05
cBAT,0.042712942999528304,0.0912369491016387,2019-06-06
cETH,0.1973659626120131,0.9571384664883763,2019-06-06
cREP,0.024053088790696602,0.053542385781097046,2019-06-06
cSAI,0.9725991215925675,0.1837338781230687,2019-06-06
cUSDC,0.10948066977935195,0.13017822706402307,2019-06-06
cZRX,0.02662070330044078,0.14829187179376227,2019-06-06
cBAT,0.045028650259158455,0.08990511995593013,2019-06-07
cETH,0.19491287799643614,0.9574254497427788,2019-06-07
cREP,0.02561983320794801,0.05715719928723689,2019-06-07
cSAI,0.972987270172683,0.1816496632675836,2019-06-07
cUSDC,0.10918659149090452,0.13009094202613794,2019-06-07
cZRX,0.026440028628774963,0.14854756409215286,2019-06-07
cBAT,0.04489471604550911,0.0886835844082987,2019-06-08
cETH,0.19411067511567023,0.9591022897232955,2019-06-08
cREP,0.026933107943595172,0.058809444534348575,2019-06-08
cSAI,0.9729770928746689,0.18131609698630521,2019-06-08
cUSDC,0.11041095357363193,0.12055417308847484,2019-06-08
cZRX,0.02655402127644061,0.14625537002857777,2019-06-08
cBAT,0.043899817318548,0.0867193759610991,2019-06-09
cETH,0.1876951409558984,0.9614000558536387,2019-06-09
cREP,0.02611140868482718,0.058153678560817726,2019-06-09
cSAI,0.9736976962151668,0.17523441029913867,2019-06-09
cUSDC,0.11583307677482457,0.11732599516779332,2019-06-09
cZRX,0.02563257980757897,0.14260204911705507,2019-06-09
cBAT,0.041909022063778195,0.07080074540806157,2019-06-10
cETH,0.16405496260046915,0.9616788420176723,2019-06-10
cREP,0.024015576654675855,0.04631319416092359,2019-06-10
cSAI,0.9757579313112562,0.14347815867212596,2019-06-10
cUSDC,0.13440391548068034,0.1593509493185835,2019-06-10
cZRX,0.02418475098899918,0.1484501271375237,2019-06-10
cBAT,0.043421931215945585,0.07090043068143535,2019-06-11
cETH,0.15323579373194657,0.9708743517845393,2019-06-11
cREP,0.02522271112150081,0.04940629445806206,2019-06-11
cSAI,0.97429559049774,0.14091071040753253,2019-06-11
cUSDC,0.1551735152543906,0.09520480954640681,2019-06-11
cZRX,0.02581520390690381,0.1449667409295584,2019-06-11
cBAT,0.03945445313943042,0.06958171537767023,2019-06-12
cETH,0.17429555642689568,0.9703210666399936,2019-06-12
cREP,0.02230357524883127,0.04814075617525725,2019-06-12
cSAI,0.9660546190694941,0.16118101993162168,2019-06-12
cUSDC,0.18377952853576804,0.08736286968514625,2019-06-12
cZRX,0.0230328794138374,0.13306497634155584,2019-06-12
cBAT,0.03953801260322851,0.0685127339528755,2019-06-13
cETH,0.16754326971636396,0.9693680044739355,2019-06-13
cREP,0.02229162637441066,0.04662531326244898,2019-06-13
cSAI,0.9669108696475597,0.14895307799594898,2019-06-13
cUSDC,0.1854763059634584,0.11593905038490385,2019-06-13
cZRX,0.023473214719542404,0.13352480856784943,2019-06-13
cBAT,0.026153536671999735,0.06641172252541619,2019-06-14
cETH,0.16820886640881416,0.9688774772474226,2019-06-14
cREP,0.021667724220901418,0.04551469885688545,2019-06-14
cSAI,0.9654969699968173,0.14706245046846975,2019-06-14
cUSDC,0.1945508649130618,0.11884036795225617,2019-06-14
cZRX,0.022756128770931555,0.13799975358320596,2019-06-14
cBAT,0.026530480369915215,0.0649480000351642,2019-06-15
cETH,0.16930243692397923,0.9641415591922408,2019-06-15
cREP,0.022283226902784805,0.047828245039334895,2019-06-15
cSAI,0.962397357420082,0.14674275952204235,2019-06-15
cUSDC,0.20813089321836542,0.11955593966527348,2019-06-15
cZRX,0.024680639795410266,0.16762520671084702,2019-06-15
cBAT,0.03130769167942575,0.06495692797926425,2019-06-16
cETH,0.17129160359931905,0.9636310277050795,2019-06-16
cREP,0.021947750914577135,0.04950326439797455,2019-06-16
cSAI,0.9603123443304439,0.1481947182070483,2019-06-16
cUSDC,0.21539978421657374,0.12374864855923452,2019-06-16
cZRX,0.024503989346466505,0.16574035187844266,2019-06-16
cBAT,0.03992485284568158,0.06616840418945225,2019-06-17
cETH,0.17170151269726705,0.9630151157160451,2019-06-17
cREP,0.021407065878949676,0.05735516663229885,2019-06-17
cSAI,0.9564954610909439,0.1490440703186402,2019-06-17
cUSDC,0.23003041265121182,0.117480342599959,2019-06-17
cZRX,0.025860710761911484,0.17005366286988144,2019-06-17
cBAT,0.04093323660573175,0.06655449438368928,2019-06-18
cETH,0.1675779642240014,0.9648266216782785,2019-06-18
cREP,0.020907367512928304,0.05330465026296229,2019-06-18
cSAI,0.9545822678926078,0.14516432821642766,2019-06-18
cUSDC,0.2407919557817546,0.11420422734023919,2019-06-18
cZRX,0.024431657475514935,0.16650350119335935,2019-06-18
cBAT,0.03933216078492599,0.06614388972835965,2019-06-19
cETH,0.16949604184897094,0.9646475406636289,2019-06-19
cREP,0.02028706186607655,0.05358377813642741,2019-06-19
cSAI,0.9545228928587747,0.14716050774565778,2019-06-19
cUSDC,0.2400218508436153,0.11366017246675518,2019-06-19
cZRX,0.02425007572120362,0.1662348850834535,2019-06-19
cBAT,0.03716167522241464,0.06443702560892169,2019-06-20
cETH,0.1731167300989372,0.9648602897313175,2019-06-20
cREP,0.020035422124034783,0.052964189033346924,2019-06-20
cSAI,0.9524373443859008,0.15051870963429553,2019-06-20
cUSDC,0.24625494168166165,0.11236054529252112,2019-06-20
cZRX,0.02167482944158776,0.1637269422602982,2019-06-20
cBAT,0.0320652860372951,0.059258270549473926,2019-06-21
cETH,0.20430147518695818,0.9615209980791858,2019-06-21
cREP,0.01743847682418469,0.05759208722452065,2019-06-21
cSAI,0.9487455685257109,0.1804216803853405,2019-06-21
cUSDC,0.23762731432626208,0.12150818892408209,2019-06-21
cZRX,0.01853995368778262,0.1460573736061779,2019-06-21
cBAT,0.027882445146086975,0.056987641951406515,2019-06-22
cETH,0.18587873538301056,0.9655836466166057,2019-06-22
cREP,0.017106124819546834,0.05561299870801995,2019-06-22
cSAI,0.9525529157321442,0.16699791572450806,2019-06-22
cUSDC,0.23807301005357104,0.09824868868240957,2019-06-22
cZRX,0.018526470062300085,0.1541645735633029,2019-06-22
cBAT,0.026875757011471938,0.05676215884941165,2019-06-23
cETH,0.1869660764216393,0.9657587979561358,2019-06-23
cREP,0.01626064082316709,0.05230573638248885,2019-06-23
cSAI,0.952777792306996,0.1679625633547209,2019-06-23
cUSDC,0.23649956644241799,0.09835024449646894,2019-06-23
cZRX,0.01842294959372844,0.15319242198410293,2019-06-23
cBAT,0.035413499348404535,0.06045591567272837,2019-06-24
cETH,0.12244055752464703,0.9647434777897785,2019-06-24
cREP,0.019681193118556452,0.06028150418986574,2019-06-24
cSAI,0.9605058824184932,0.11500802041635409,2019-06-24
cUSDC,0.24557002388567598,0.03713813092646146,2019-06-24
cZRX,0.02215079643363842,0.21765835395422473,2019-06-24
cBAT,0.03219086237333205,0.0511104927807828,2019-06-25
cETH,0.11647167184197682,0.9680172843141064,2019-06-25
cREP,0.017979854615095835,0.056799514721131455,2019-06-25
cSAI,0.964241987477188,0.11081553490167538,2019-06-25
cUSDC,0.23431163628618093,0.029309776351461262,2019-06-25
cZRX,0.020255111773353377,0.20967814420910655,2019-06-25
cBAT,0.03615748986002262,0.051664686493198234,2019-06-26
cETH,0.10033634945626273,0.9585837433530058,2019-06-26
cREP,0.01860463872892398,0.06269202814886267,2019-06-26
cSAI,0.9570257749036148,0.09970445653716693,2019-06-26
cUSDC,0.26826251231494497,0.004458799832619215,2019-06-26
cZRX,0.02039634720210007,0.2540803361265122,2019-06-26
cBAT,0.04422712178190084,0.04653533418849092,2019-06-27
cETH,0.07492318681078322,0.9510277328943764,2019-06-27
cREP,0.022058038571848522,0.06410620345829651,2019-06-27
cSAI,0.9494084249264081,0.07450736210696168,2019-06-27
cUSDC,0.2999193419701702,0.002680474577897312,2019-06-27
cZRX,0.024818374288123016,0.28933125766811163,2019-06-27
cBAT,0.04378901151730475,0.04663758197300239,2019-06-28
cETH,0.07705451749774506,0.9488657431048091,2019-06-28
cREP,0.02203142160438899,0.06481812552327895,2019-06-28
cSAI,0.9538686408716609,0.07589652411246368,2019-06-28
cUSDC,0.2849242508821139,0.0032966572370414712,2019-06-28
cZRX,0.024749292647133894,0.29581446515041515,2019-06-28
cBAT,0.04556465948492635,0.047951090496146126,2019-06-29
cETH,0.07845505333812054,0.9470831434568295,2019-06-29
cREP,0.020830472564857233,0.06385387045504932,2019-06-29
cSAI,0.9554656370007005,0.0770052246788115,2019-06-29
cUSDC,0.27903890065696735,0.0033217353653180407,2019-06-29
cZRX,0.023610723314986513,0.30119106390196765,2019-06-29
cBAT,0.042317448866764314,0.044613406360306286,2019-06-30
cETH,0.07915715706270328,0.9537994424286375,2019-06-30
cREP,0.020402445625410895,0.07087557551667606,2019-06-30
cSAI,0.9436668652620664,0.07953614658732185,2019-06-30
cUSDC,0.316978031168915,0.0029621763667452426,2019-06-30
cZRX,0.023342951450168514,0.27734121094446595,2019-06-30
cBAT,0.03797710485515149,0.049828906534444474,2019-07-01
cETH,0.07813488838380275,0.953745856207025,2019-07-01
cREP,0.006293661476633603,0.06645326969703137,2019-07-01
cSAI,0.9331305322402865,0.07998900540953727,2019-07-01
cUSDC,0.3485644296217837,0.006069155937460206,2019-07-01
cZRX,0.013539451713024972,0.2775514531539764,2019-07-01
cBAT,0.0445075959554495,0.04774500547375972,2019-07-02
cETH,0.0785391625304067,0.9569345740480462,2019-07-02
cREP,0.018249043313379176,0.06472231248821983,2019-07-02
cSAI,0.9287911589717288,0.08066310654365955,2019-07-02
cUSDC,0.357873692582143,0.006691255258457046,2019-07-02
cZRX,0.028125601202637154,0.26693884703385673,2019-07-02
cBAT,0.034460988243701605,0.04710128642908544,2019-07-03
cETH,0.0836678303944909,0.9606971044476325,2019-07-03
cREP,0.014798836734269325,0.0626801220834156,2019-07-03
cSAI,0.8806294608061562,0.0878153688635969,2019-07-03
cUSDC,0.4643235409897064,0.015675082360659724,2019-07-03
cZRX,0.02210273559307931,0.25091133374681446,2019-07-03
cBAT,0.030859733271613215,0.045987698394975275,2019-07-04
cETH,0.07104311366098343,0.9617990198118129,2019-07-04
cREP,0.013900475963248273,0.06462568128026544,2019-07-04
cSAI,0.7899830482255453,0.08769459001045045,2019-07-04
cUSDC,0.6076543104039145,0.0041848986885386465,2019-07-04
cZRX,0.02214389747925027,0.24686725969697934,2019-07-04
cBAT,0.035977099649466146,0.04612388637164433,2019-07-05
cETH,0.06613967671634147,0.9584539146145677,2019-07-05
cREP,0.01435740382186764,0.064190208282252,2019-07-05
cSAI,0.792494924847215,0.07998802950574645,2019-07-05
cUSDC,0.60448141275471,0.006711189602532892,2019-07-05
cZRX,0.026059012752656156,0.2620594835081805,2019-07-05
cBAT,0.03147673273999661,0.046131733524879766,2019-07-06
cETH,0.07739459381656377,0.9665389701908964,2019-07-06
cREP,0.015586947538681646,0.060328366665255484,2019-07-06
cSAI,0.8076439568093061,0.09238942184193825,2019-07-06
cUSDC,0.5830621483200554,0.00654630864233159,2019-07-06
cZRX,0.022937075581242843,0.22683939475912304,2019-07-06
cBAT,0.03093176758141727,0.04346450701503024,2019-07-07
cETH,0.0781909483080452,0.9641301743927733,2019-07-07
cREP,0.01486301386843536,0.05868621570422739,2019-07-07
cSAI,0.8076610959327285,0.09343195611079952,2019-07-07
cUSDC,0.5829973093766664,0.00556993051164457,2019-07-07
cZRX,0.02249852333012476,0.237400962493885,2019-07-07
cBAT,0.03079511552925802,0.04231392395790187,2019-07-08
cETH,0.0769078795437092,0.9633175035537795,2019-07-08
cREP,0.0148847932885666,0.06301928611293185,2019-07-08
cSAI,0.8172145479756946,0.0907300283806259,2019-07-08
cUSDC,0.5697284638990375,0.005751018814708814,2019-07-08
cZRX,0.022025935905448657,0.24081627124565086,2019-07-08
cBAT,0.03396054044597346,0.03966852902908503,2019-07-09
cETH,0.06691208871912013,0.9587625027110906,2019-07-09
cREP,0.018102214802068615,0.06558550828922624,2019-07-09
cSAI,0.817308703611557,0.07834190959666343,2019-07-09
cUSDC,0.5704557964682384,0.0061764702733477965,2019-07-09
cZRX,0.025068529508240504,0.26215226246971235,2019-07-09
cBAT,0.030439557200701527,0.04029425252619518,2019-07-10
cETH,0.0739388758801132,0.9680442347728361,2019-07-10
cREP,0.01613080968454463,0.06008996164943153,2019-07-10
cSAI,0.8109207226351471,0.08886758272205397,2019-07-10
cUSDC,0.5790729746996487,0.004169488743691768,2019-07-10
cZRX,0.02069648625545207,0.223027122454096,2019-07-10
cBAT,0.029806791020532436,0.0502149531716528,2019-07-11
cETH,0.06528979345753923,0.9698107150230226,2019-07-11
cREP,0.015548145405292249,0.058526619811506024,2019-07-11
cSAI,0.7711168245259475,0.0833779082352019,2019-07-11
cUSDC,0.6321191416429816,0.004076115883863014,2019-07-11
cZRX,0.020280210929507287,0.21575861506685035,2019-07-11
cBAT,0.028176312592180147,0.04024988402463478,2019-07-12
cETH,0.057981648136470394,0.9732402037531724,2019-07-12
cREP,0.015207780802237099,0.05195486244264164,2019-07-12
cSAI,0.7860941835303621,0.07337570631232211,2019-07-12
cUSDC,0.6142363099540512,0.021483770578206916,2019-07-12
cZRX,0.01956112074809339,0.20649115774764804,2019-07-12
cBAT,0.028448600650000124,0.04040731272833604,2019-07-13
cETH,0.06758765573771532,0.9765831892911083,2019-07-13
cREP,0.01846539422967948,0.051499958154312964,2019-07-13
cSAI,0.7826355215163859,0.08700332561092608,2019-07-13
cUSDC,0.6170187564615717,0.011846928028000286,2019-07-13
cZRX,0.03242082300420361,0.18517653580063623,2019-07-13
cBAT,0.026874200717503,0.030120560696022633,2019-07-14
cETH,0.06339052049098076,0.9829372842485509,2019-07-14
cREP,0.01887341607485517,0.042594404332149206,2019-07-14
cSAI,0.8435082070143897,0.07609380610902447,2019-07-14
cUSDC,0.5316590484106615,0.008891192803032726,2019-07-14
cZRX,0.027125160935606896,0.1588818527693195,2019-07-14
cBAT,0.02716835411650342,0.02190861762061763,2019-07-15
cETH,0.049932669912318525,0.983848867202562,2019-07-15
cREP,0.016338963669450698,0.036752074826345085,2019-07-15
cSAI,0.8641606483728798,0.059207633543847865,2019-07-15
cUSDC,0.4987018325998578,0.009660550425282211,2019-07-15
cZRX,0.03200786218327687,0.16313133932437918,2019-07-15
cBAT,0.021577082010845575,0.014666749080925176,2019-07-16
cETH,0.06694902232002313,0.9901717951940279,2019-07-16
cREP,0.010351608482728657,0.028101027101794466,2019-07-16
cSAI,0.8856465959693499,0.07774214951526079,2019-07-16
cUSDC,0.45836855270943877,0.008574923521167658,2019-07-16
cWBTC,0.002185443870013091,-0.0,2019-07-16
cZRX,0.021649547666386295,0.1115242737022335,2019-07-16
cBAT,0.02149996709517525,0.010495792202090721,2019-07-17
cETH,0.09723271551699908,0.9907169784465142,2019-07-17
cREP,0.006884154653977859,0.02231173365061935,2019-07-17
cSAI,0.8948450648606456,0.1100702253358287,2019-07-17
cUSDC,0.43452792018141423,0.007204065459912604,2019-07-17
cWBTC,0.0021289644268008803,-0.0,2019-07-17
cZRX,0.02166616834208614,0.07552840817025483,2019-07-17
cBAT,0.03279555136052608,0.01096935327891806,2019-07-18
cETH,0.05938380661317589,0.9896721826279594,2019-07-18
cREP,0.010080822795059372,0.026730295940023113,2019-07-18
cSAI,0.8509554893982141,0.07008834053883371,2019-07-18
cUSDC,0.5197255384498487,0.013791743323268199,2019-07-18
cWBTC,0.006053284650018191,-0.0,2019-07-18
cZRX,0.031935400825251495,0.12087823557874114,2019-07-18
cBAT,0.03315336125159761,0.009901227624044157,2019-07-19
cETH,0.05500045985289618,0.9878241574368238,2019-07-19
cREP,0.010201493134789168,0.02448425617435515,2019-07-19
cSAI,0.8490670576957499,0.06501172249151263,2019-07-19
cUSDC,0.5236693756393097,0.011684023732368567,2019-07-19
cWBTC,0.0059511203455736295,0.0,2019-07-19
cZRX,0.024327645006497794,0.1383577984916734,2019-07-19
cBAT,0.03119513922242854,0.00971675337359421,2019-07-20
cETH,0.06417878377252378,0.988712709135069,2019-07-20
cREP,0.009303995646173641,0.02376710149417889,2019-07-20
cSAI,0.8719174171231981,0.07476159192482808,2019-07-20
cUSDC,0.4837339345695456,0.004869690133043043,2019-07-20
cWBTC,0.006035771489959896,0.0,2019-07-20
cZRX,0.02337627842466479,0.12718049723172248,2019-07-20
cBAT,0.029087189944069357,0.009513620083063867,2019-07-21
cETH,0.07036957689547202,0.9894718597349879,2019-07-21
cREP,0.008950544165489117,0.021020095307102492,2019-07-21
cSAI,0.8960493809690121,0.07931989393781509,2019-07-21
cUSDC,0.4367036254085777,0.004729205056074672,2019-07-21
cWBTC,0.0058078920131413,-0.0,2019-07-21
cZRX,0.021763836938141393,0.11873952359686914,2019-07-21
cBAT,0.026678972501285144,0.008421927330724185,2019-07-22
cETH,0.06571999840713089,0.9913703960127513,2019-07-22
cREP,0.007964457494945941,0.018451112216536874,2019-07-22
cSAI,0.8967543525343546,0.07412854420902924,2019-07-22
cUSDC,0.4362565845656781,0.004120376035594025,2019-07-22
cWBTC,0.00573793798197932,0.0,2019-07-22
cZRX,0.01961074587944576,0.10611949369604391,2019-07-22
cBAT,0.028852175186127267,0.007593403693196686,2019-07-23
cETH,0.06640723152018482,0.9924915594196939,2019-07-23
cREP,0.007326825245541233,0.017803272530387933,2019-07-23
cSAI,0.9026475254290792,0.07439218826098164,2019-07-23
cUSDC,0.4235594618236322,0.0036928520438682414,2019-07-23
cWBTC,0.004902666581329093,0.0,2019-07-23
cZRX,0.022466424225990024,0.09506867705900698,2019-07-23
cBAT,0.030384603093520007,0.007836533713725544,2019-07-24
cETH,0.06803457820822123,0.9926211755870372,2019-07-24
cREP,0.009042897633880859,0.01691332924653227,2019-07-24
cSAI,0.9165046879574069,0.07491626678469715,2019-07-24
cUSDC,0.39206156903512007,0.003556491493175391,2019-07-24
cWBTC,0.009281966361520217,0.0,2019-07-24
cZRX,0.02422862364108913,0.09343786250050552,2019-07-24
cBAT,0.026442403603477185,0.006695405698197811,2019-07-25
cETH,0.07220287196145311,0.9928140750076981,2019-07-25
cREP,0.007042255608723079,0.01629934417585394,2019-07-25
cSAI,0.9054179069168266,0.08051364657996463,2019-07-25
cUSDC,0.416870491276813,0.00492241431914428,2019-07-25
cWBTC,0.004414022412474954,0.0,2019-07-25
cZRX,0.021351228331257396,0.08662007815887354,2019-07-25
cBAT,0.028078225593663155,0.006067240610524057,2019-07-26
cETH,0.07571013545445957,0.9928042434713577,2019-07-26
cREP,0.012840064480704598,0.01602066155808463,2019-07-26
cSAI,0.9036750976293896,0.0843293670760286,2019-07-26
cUSDC,0.41982077224685155,0.004900261455346497,2019-07-26
cWBTC,0.004168948649336575,0.0,2019-07-26
cZRX,0.02047384582435534,0.08313126022205089,2019-07-26
cBAT,0.024341733133762283,0.005945465004377454,2019-07-27
cETH,0.09758360006262791,0.9920710372516715,2019-07-27
cREP,0.009110694906715672,0.014809223970397451,2019-07-27
cSAI,0.9139042042965667,0.10706989136818532,2019-07-27
cUSDC,0.3927774878719308,0.006746879015871972,2019-07-27
cWBTC,0.003519798373364088,0.0,2019-07-27
cZRX,0.01716035182226975,0.06348947443174435,2019-07-27
cBAT,0.024227483353591872,0.005940504591440699,2019-07-28
cETH,0.09257900845238043,0.9926485536803175,2019-07-28
cREP,0.009440452411965271,0.014257745206237214,2019-07-28
cSAI,0.9078996588314636,0.09581701831410387,2019-07-28
cUSDC,0.40757443138549887,0.02715075350267349,2019-07-28
cWBTC,0.0041213610272946965,-0.0,2019-07-28
cZRX,0.01836684132791684,0.06702396264649511,2019-07-28
cBAT,0.023149412733665053,0.0063762208305746,2019-07-29
cETH,0.09151279340937153,0.9925341538088579,2019-07-29
cREP,0.00924015564906094,0.014655044683158834,2019-07-29
cSAI,0.8999166053035134,0.09407756611741643,2019-07-29
cUSDC,0.4251902910916299,0.037693473001654904,2019-07-29
cWBTC,0.0038289881142287013,-0.0,2019-07-29
cZRX,0.018782746511568697,0.06594801469858998,2019-07-29
cBAT,0.02066654787057251,0.006120975996471542,2019-07-30
cETH,0.09192930476933908,0.9923029417390345,2019-07-30
cREP,0.008951765892151893,0.013930470355247906,2019-07-30
cSAI,0.877144263183465,0.1004695654516932,2019-07-30
cUSDC,0.47045985041256333,0.033974016611320115,2019-07-30
cWBTC,0.003544999156847977,-0.0,2019-07-30
cZRX,0.017738836102012146,0.06208848587163542,2019-07-30
cBAT,0.019666719768395007,0.005532177153738515,2019-07-31
cETH,0.09978297348397985,0.9910144567511165,2019-07-31
cREP,0.010094770049112725,0.01662143081067766,2019-07-31
cSAI,0.8698049359588711,0.11621390291364815,2019-07-31
cUSDC,0.4823689752328884,0.015536550244472952,2019-07-31
cWBTC,0.004235275756342304,-0.0,2019-07-31
cZRX,0.01721282973619999,0.06193879188451224,2019-07-31
cBAT,0.019539646674323057,0.005222440126055597,2019-08-01
cETH,0.11086178730744256,0.9901467003376041,2019-08-01
cREP,0.009262362323265902,0.015240401325297076,2019-08-01
cSAI,0.8786678711896921,0.12573498845489095,2019-08-01
cUSDC,0.46357470598573464,0.01712218989194968,2019-08-01
cWBTC,0.004268570371120671,-0.0,2019-08-01
cZRX,0.016282456302270633,0.05698694050991735,2019-08-01
cBAT,0.019881074370787614,0.0054465876614432935,2019-08-02
cETH,0.11155034196379467,0.9909180057464801,2019-08-02
cREP,0.009451495116865445,0.014025058964415233,2019-08-02
cSAI,0.8981474014606939,0.11488659672000899,2019-08-02
cUSDC,0.4243931570263395,0.03660615905082894,2019-08-02
cWBTC,0.0038080610582588545,-0.0,2019-08-02
cZRX,0.01670704998722644,0.057586433341102555,2019-08-02
cBAT,0.011056301391289164,0.007174789080380521,2019-08-03
cETH,0.2083672597257845,0.9597290567940627,2019-08-03
cREP,0.00545539371934827,0.008112342115574716,2019-08-03
cSAI,0.8887521882380647,0.11880084360807043,2019-08-03
cUSDC,0.40798406745997146,0.25212089993569714,2019-08-03
cWBTC,0.0033513470824974518,0.0,2019-08-03
cZRX,0.009402075668765464,0.03353000485916809,2019-08-03
cBAT,0.011537998912979457,0.00698450195667299,2019-08-04
cETH,0.2019293040764499,0.9641400292498257,2019-08-04
cREP,0.006435440789729685,0.008149438740254058,2019-08-04
cSAI,0.8894413834922432,0.12045815974337529,2019-08-04
cUSDC,0.40967652068443183,0.23367272253132845,2019-08-04
cWBTC,0.003608831608959181,0.0,2019-08-04
cZRX,0.00980642156178219,0.03472316049580881,2019-08-04
cBAT,0.01567432180665585,0.0051334374310872686,2019-08-05
cETH,0.1150726477278126,0.9899827176627675,2019-08-05
cREP,0.012022953274104691,0.013627603903720219,2019-08-05
cSAI,0.8673176143689285,0.12231270390425232,2019-08-05
cUSDC,0.4835829476248746,0.03841071036822911,2019-08-05
cWBTC,0.005537130182449587,0.0,2019-08-05
cZRX,0.015654990787346706,0.057326911251735765,2019-08-05
cBAT,0.014586534478681265,0.005007412479407593,2019-08-06
cETH,0.11114288019596534,0.9905143837862046,2019-08-06
cREP,0.011439534033666841,0.014260139524568841,2019-08-06
cSAI,0.8479558165110905,0.11792539428081476,2019-08-06
cUSDC,0.5177337979101073,0.04125012534166524,2019-08-06
cWBTC,0.005122982003879186,0.0,2019-08-06
cZRX,0.01414330430677542,0.05518023465560505,2019-08-06
cBAT,0.014624002837897901,0.010989311887576198,2019-08-07
cETH,0.11558120965743168,0.9902674114018473,2019-08-07
cREP,0.011089406065466198,0.013347742235217732,2019-08-07
